code,direction,id,lat,locationType,lon,name,routeIds,wheelchairBoarding,route
904016,,MTA_904016,40.760005,0,-73.828607,ROOSEVELT AV /UNION ST,['MTA NYCT_Q12'],UNKNOWN,Q12
904946,E,MTA_904946,40.760413,0,-73.826606,ROOSEVELT AV /UNION ST,['MTA NYCT_Q12'],UNKNOWN,Q12
200357,SE,MTA_200357,40.559067,0,-74.153908,GIFFORDS LN/BARLOW AV,['MTA NYCT_S54'],UNKNOWN,S54
200358,SE,MTA_200358,40.557037,0,-74.152954,GIFFORDS LN/LEVERETT AV,['MTA NYCT_S54'],UNKNOWN,S54
200362,SE,MTA_200362,40.5472,0,-74.149919,NELSON AV/BELDEN ST,['MTA NYCT_S54'],UNKNOWN,S54
200364,SE,MTA_200364,40.543516,0,-74.147684,NELSON AV/DRIGGS ST,['MTA NYCT_S54'],UNKNOWN,S54
200487,NW,MTA_200487,40.547411,0,-74.149822,NELSON AV/BELDEN ST,['MTA NYCT_S54'],UNKNOWN,S54
200490,NW,MTA_200490,40.553552,0,-74.151193,GIFFORDS LN/KATAN AV,['MTA NYCT_S54'],UNKNOWN,S54
200492,NW,MTA_200492,40.557117,0,-74.152847,GIFFORDS LN/LEVERETT AV,['MTA NYCT_S54'],UNKNOWN,S54
201363,SW,MTA_201363,40.597129,0,-74.133157,BRIELLE AV/ROANOKE ST,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201366,SW,MTA_201366,40.589135,0,-74.138714,BRIELLE AV/ROCKLAND AV,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201369,SE,MTA_201369,40.582631,0,-74.130374,ROCKLAND AV/MEISNER AV,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201370,SE,MTA_201370,40.579634,0,-74.127528,ROCKLAND AV/NEVADA AV,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201462,N,MTA_201462,40.577467,0,-74.12716,ROCKLAND AV/SAINT GEORGE RD,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201463,NW,MTA_201463,40.579709,0,-74.127388,ROCKLAND AV/NEVADA AV,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201464,NW,MTA_201464,40.581074,0,-74.128456,ROCKLAND AV/FLORIDA TERR,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201465,NW,MTA_201465,40.583109,0,-74.130591,ROCKLAND AV/MANOR RD,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
201684,E,MTA_201684,40.59859,0,-74.130348,BRIELLE AV/BRADLEY AV,['MTA NYCT_S54'],UNKNOWN,S54
201685,E,MTA_201685,40.598342,0,-74.128154,BRIELLE AV/LIVINGSTON AV,['MTA NYCT_S54'],UNKNOWN,S54
201687,NE,MTA_201687,40.598993,0,-74.123273,BRIELLE AV/MANOR RD,['MTA NYCT_S54'],UNKNOWN,S54
201688,N,MTA_201688,40.602056,0,-74.120549,MANOR RD/OCEAN TERR,['MTA NYCT_S54'],UNKNOWN,S54
201689,N,MTA_201689,40.603299,0,-74.120569,MANOR RD/CROAK AV,['MTA NYCT_S54'],UNKNOWN,S54
201690,N,MTA_201690,40.604831,0,-74.120741,MANOR RD/TILLMAN ST,['MTA NYCT_S54'],UNKNOWN,S54
201691,N,MTA_201691,40.60667,0,-74.120845,MANOR RD/WESTWOOD AV,['MTA NYCT_S54'],UNKNOWN,S54
201692,N,MTA_201692,40.608712,0,-74.121054,MANOR RD/SCHMIDTS LN,['MTA NYCT_S54'],UNKNOWN,S54
201693,NW,MTA_201693,40.610497,0,-74.121388,MANOR RD/NORTH GANNON AV,['MTA NYCT_S54'],UNKNOWN,S54
201694,N,MTA_201694,40.612951,0,-74.122452,MANOR RD/VICTORY BLVD,['MTA NYCT_S54'],UNKNOWN,S54
201695,N,MTA_201695,40.614544,0,-74.122517,MANOR RD/DONGAN AV,['MTA NYCT_S54'],UNKNOWN,S54
201696,NW,MTA_201696,40.615879,0,-74.123101,MANOR RD/STURGES ST,['MTA NYCT_S54'],UNKNOWN,S54
201697,N,MTA_201697,40.617273,0,-74.123503,MANOR RD/RICE AV,['MTA NYCT_S54'],UNKNOWN,S54
201698,N,MTA_201698,40.619038,0,-74.123261,MANOR RD/DRAKE AV,['MTA NYCT_S54'],UNKNOWN,S54
201700,N,MTA_201700,40.622567,0,-74.1243,MANOR RD/KINGSLEY AV,['MTA NYCT_S54'],UNKNOWN,S54
201711,N,MTA_201711,40.63686,0,-74.117441,BROADWAY/HENDERSON AV,['MTA NYCT_S54'],UNKNOWN,S54
201712,N,MTA_201712,40.63795,0,-74.11754,BROADWAY/WAYNE ST,['MTA NYCT_S54'],UNKNOWN,S54
201713,E,MTA_201713,40.638243,0,-74.115277,WAYNE ST/NORTH BURGHER AV,['MTA NYCT_S54'],UNKNOWN,S54
201719,S,MTA_201719,40.638158,0,-74.11776,BROADWAY/WAYNE ST,['MTA NYCT_S54'],UNKNOWN,S54
201720,S,MTA_201720,40.636652,0,-74.117696,BROADWAY/HENDERSON AV,['MTA NYCT_S54'],UNKNOWN,S54
201721,S,MTA_201721,40.634711,0,-74.117365,BROADWAY/CASTLETON AV,['MTA NYCT_S54'],UNKNOWN,S54
201731,SE,MTA_201731,40.622009,0,-74.124291,MANOR RD/KINGSLEY AV,['MTA NYCT_S54'],UNKNOWN,S54
201732,S,MTA_201732,40.620679,0,-74.123709,MANOR RD/MAINE AV,['MTA NYCT_S54'],UNKNOWN,S54
201733,S,MTA_201733,40.619296,0,-74.123512,MANOR RD/CONSTANT AV,['MTA NYCT_S54'],UNKNOWN,S54
201734,S,MTA_201734,40.617558,0,-74.123732,MANOR RD/JOAN PL,['MTA NYCT_S54'],UNKNOWN,S54
201735,SE,MTA_201735,40.616077,0,-74.123461,MANOR RD/CROWELL AV,['MTA NYCT_S54'],UNKNOWN,S54
201736,S,MTA_201736,40.614653,0,-74.122782,MANOR RD/DONGAN AV,['MTA NYCT_S54'],UNKNOWN,S54
201737,S,MTA_201737,40.6132,0,-74.122715,MANOR RD/VICTORY BLVD,['MTA NYCT_S54'],UNKNOWN,S54
201738,S,MTA_201738,40.609994,0,-74.121414,MANOR RD/NORTH GANNON AV,['MTA NYCT_S54'],UNKNOWN,S54
201739,S,MTA_201739,40.608528,0,-74.121205,MANOR RD/SCHMIDTS LN,['MTA NYCT_S54'],UNKNOWN,S54
201740,S,MTA_201740,40.606466,0,-74.121007,MANOR RD/WESTWOOD AV,['MTA NYCT_S54'],UNKNOWN,S54
201741,S,MTA_201741,40.604287,0,-74.120942,MANOR RD/HOLDEN BLVD,['MTA NYCT_S54'],UNKNOWN,S54
201742,S,MTA_201742,40.602709,0,-74.120824,MANOR RD/QUEEN ST,['MTA NYCT_S54'],UNKNOWN,S54
201743,S,MTA_201743,40.601575,0,-74.120757,MANOR RD/HAROLD ST,['MTA NYCT_S54'],UNKNOWN,S54
201744,SW,MTA_201744,40.599336,0,-74.123075,BRIELLE AV/GOWER ST,['MTA NYCT_S54'],UNKNOWN,S54
201745,W,MTA_201745,40.598213,0,-74.125675,BRIELLE AV/GANSEVOORT BLVD,['MTA NYCT_S54'],UNKNOWN,S54
201746,W,MTA_201746,40.598488,0,-74.12787,BRIELLE AV/LIVINGSTON AV,['MTA NYCT_S54'],UNKNOWN,S54
201747,W,MTA_201747,40.598699,0,-74.130557,BRIELLE AV/BRADLEY AV,['MTA NYCT_S54'],UNKNOWN,S54
202546,NE,MTA_202546,40.597245,0,-74.132625,BRIELLE AV/ROANOKE ST,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
202586,S,MTA_202586,40.639838,0,-74.11794,BROADWAY/RICHMOND TERR,['MTA NYCT_S54'],UNKNOWN,S54
202678,W,MTA_202678,40.589058,0,-74.138471,ROCKLAND AV/BRIELLE AV,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
203009,NE,MTA_203009,40.594363,0,-74.135093,BRIELLE AV/BABE RUTH FIELD,['MTA NYCT_S54'],UNKNOWN,S54
203028,S,MTA_203028,40.577727,0,-74.127328,ROCKLAND AV/SAINT GEORGE RD,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
203030,NW,MTA_203030,40.631602,0,-74.124745,CLOVE RD/CARY AV,['MTA NYCT_S54'],UNKNOWN,S54
203031,N,MTA_203031,40.633742,0,-74.125859,CLOVE RD/CASTLETON AV,['MTA NYCT_S54'],UNKNOWN,S54
203047,SE,MTA_203047,40.631802,0,-74.125012,CLOVE RD/POST AV,['MTA NYCT_S54'],UNKNOWN,S54
203048,SE,MTA_203048,40.629314,0,-74.123408,CLOVE RD/DELAFIELD AV,['MTA NYCT_S54'],UNKNOWN,S54
203049,S,MTA_203049,40.626832,0,-74.125208,MANOR RD/FOREST AV,['MTA NYCT_S54'],UNKNOWN,S54
203146,SE,MTA_203146,40.563349,0,-74.155799,GIFFORDS LN/ARTHUR KILL RD,['MTA NYCT_S54'],UNKNOWN,S54
203147,SE,MTA_203147,40.561194,0,-74.154863,GIFFORDS LN/GURLEY AV,['MTA NYCT_S54'],UNKNOWN,S54
203148,W,MTA_203148,40.62833,0,-74.125366,DELAFIELD AV/MANOR RD,['MTA NYCT_S54'],UNKNOWN,S54
203214,NW,MTA_203214,40.559697,0,-74.153996,GIFFORDS LN/BARLOW AV,['MTA NYCT_S54'],UNKNOWN,S54
203215,NW,MTA_203215,40.561686,0,-74.154875,GIFFORDS LN/GURLEY AV,['MTA NYCT_S54'],UNKNOWN,S54
203404,S,MTA_203404,40.551808,0,-74.1507,GIFFORDS LN/BALTIMORE ST,['MTA NYCT_S54'],UNKNOWN,S54
203453,SW,MTA_203453,40.594673,0,-74.135086,BRIELLE AV/BABE RUTH FIELD,['MTA NYCT_S54'],UNKNOWN,S54
203460,N,MTA_203460,40.551887,0,-74.150538,GIFFORDS LN/BALTIMORE ST,['MTA NYCT_S54'],UNKNOWN,S54
203602,S,MTA_203602,40.552998,0,-74.151152,GIFFORDS LN/KATAN AV,['MTA NYCT_S54'],UNKNOWN,S54
203643,E,MTA_203643,40.629154,0,-74.123257,DELAFIELD AV/CLOVE RD,['MTA NYCT_S54'],UNKNOWN,S54
203651,NW,MTA_203651,40.587751,0,-74.13636,ROCKLAND AV/MANOR RD,['MTA NYCT_S54'],UNKNOWN,S54
203662,SE,MTA_203662,40.592997,0,-74.134377,SEAVIEW HOSPITAL/TRAFFIC LOOP,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
203663,S,MTA_203663,40.591421,0,-74.132451,SEAVIEW HOSPITAL/DR E ROBITZEK BUILDING,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
203664,NW,MTA_203664,40.593266,0,-74.134187,SEAVIEW HOSPITAL EXIT/TRAFFIC LOOP,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
203682,N,MTA_203682,40.576212,0,-74.126992,RICHMOND RD/ROCKLAND AV,['MTA NYCT_S54'],UNKNOWN,S54
203757,W,MTA_203757,40.572485,0,-74.141554,RICHMOND RD/LIGHTHOUSE AV,['MTA NYCT_S54'],UNKNOWN,S54
203973,S,MTA_203973,40.592386,0,-74.130793,SEAVIEW HOSPITAL/PARK LN,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
805010,SE,MTA_805010,40.592923,0,-74.134134,SEAVIEW HOSPITAL/TRAFFIC LOOP,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
805011,S,MTA_805011,40.591517,0,-74.132512,SEAVIEW HOSPITAL/DR E ROBITZEK BUILDING,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
805012,NW,MTA_805012,40.593099,0,-74.133898,SEAVIEW HOSPITAL EXIT/TRAFFIC LOOP,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
905106,S,MTA_905106,40.640208,0,-74.118016,BROADWAY/RICHMOND TERR,['MTA NYCT_S54'],UNKNOWN,S54
905107,E,MTA_905107,40.533357,0,-74.154253,HYLAN BLVD/RICHMOND AV,['MTA NYCT_S54'],UNKNOWN,S54
905182,S,MTA_905182,40.592552,0,-74.130589,SEAVIEW HOSPITAL/PARK LN,"['MTA NYCT_S54', 'MTA NYCT_S57']",UNKNOWN,S54
300019,N,MTA_300019,40.581414,0,-73.967253,OCEAN PKWY/WEST AV,"['MTA NYCT_B1', 'MTA NYCT_B4', 'MTA NYCT_B36']",UNKNOWN,B4
300020,N,MTA_300020,40.585483,0,-73.966323,OCEAN PKWY/SHORE PKWY,"['MTA NYCT_B1', 'MTA NYCT_B4', 'MTA NYCT_B36']",UNKNOWN,B4
300026,NW,MTA_300026,40.591307,0,-73.976136,86 ST/VAN SICKLEN ST,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300028,NW,MTA_300028,40.593826,0,-73.980239,86 ST/W 9 ST,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300030,NW,MTA_300030,40.595739,0,-73.983411,86 ST/AVENUE U,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300107,SE,MTA_300107,40.595564,0,-73.983487,86 ST/AVENUE U,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300109,SE,MTA_300109,40.593719,0,-73.98043,86 ST/AVENUE V,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300110,SE,MTA_300110,40.592785,0,-73.978889,86 ST/W 8 ST,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300111,SE,MTA_300111,40.591702,0,-73.977019,86 ST/AVENUE W,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
300117,S,MTA_300117,40.584715,0,-73.966889,OCEAN PKWY/SHORE PKWY,"['MTA NYCT_B1', 'MTA NYCT_B4', 'MTA NYCT_B36']",UNKNOWN,B4
300118,S,MTA_300118,40.581609,0,-73.967352,OCEAN PKWY/WEST AV,"['MTA NYCT_B1', 'MTA NYCT_B4', 'MTA NYCT_B36']",UNKNOWN,B4
300284,N,MTA_300284,40.631834,0,-74.036377,NARROWS AV/77 ST,['MTA NYCT_B4'],UNKNOWN,B4
300285,E,MTA_300285,40.63116,0,-74.033383,77 ST/COLONIAL RD,['MTA NYCT_B4'],UNKNOWN,B4
300286,E,MTA_300286,40.630524,0,-74.030709,77 ST/RIDGE BLVD,['MTA NYCT_B4'],UNKNOWN,B4
300287,E,MTA_300287,40.630003,0,-74.028522,77 ST/3 AV,['MTA NYCT_B4'],UNKNOWN,B4
300288,N,MTA_300288,40.629658,0,-74.025431,4 AV/77 ST,['MTA NYCT_B4'],UNKNOWN,B4
300289,SE,MTA_300289,40.630627,0,-74.024689,BAY RIDGE PKWY/4 AV,['MTA NYCT_B4'],UNKNOWN,B4
300290,SE,MTA_300290,40.629496,0,-74.022812,BAY RIDGE PKWY/5 AV,['MTA NYCT_B4'],UNKNOWN,B4
300291,SE,MTA_300291,40.627826,0,-74.019971,BAY RIDGE PKWY/6 AV,['MTA NYCT_B4'],UNKNOWN,B4
300292,SE,MTA_300292,40.627089,0,-74.018766,BAY RIDGE PKWY/7 AV,['MTA NYCT_B4'],UNKNOWN,B4
300293,SE,MTA_300293,40.625839,0,-74.016671,BAY RIDGE PKWY/FORT HAMILTON PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300294,SE,MTA_300294,40.624119,0,-74.01381,BAY RIDGE PKWY/10 AV,['MTA NYCT_B4'],UNKNOWN,B4
300295,SE,MTA_300295,40.622762,0,-74.011573,BAY RIDGE PKWY/11 AV,['MTA NYCT_B4'],UNKNOWN,B4
300296,SE,MTA_300296,40.621423,0,-74.009357,BAY RIDGE PKWY/12 AV,['MTA NYCT_B4'],UNKNOWN,B4
300297,SE,MTA_300297,40.620352,0,-74.007586,BAY RIDGE PKWY/13 AV,['MTA NYCT_B4'],UNKNOWN,B4
300298,SE,MTA_300298,40.618789,0,-74.004966,BAY RIDGE PKWY/14 AV,['MTA NYCT_B4'],UNKNOWN,B4
300299,SE,MTA_300299,40.617684,0,-74.003181,BAY RIDGE PKWY/15 AV,['MTA NYCT_B4'],UNKNOWN,B4
300300,SE,MTA_300300,40.615549,0,-73.999603,BAY RIDGE PKWY/NEW UTRECHT AV,['MTA NYCT_B4'],UNKNOWN,B4
300301,SE,MTA_300301,40.614605,0,-73.998051,BAY RIDGE PKWY/17 AV,['MTA NYCT_B4'],UNKNOWN,B4
300302,SE,MTA_300302,40.613434,0,-73.996128,BAY RIDGE PKWY/18 AV,['MTA NYCT_B4'],UNKNOWN,B4
300303,SE,MTA_300303,40.611947,0,-73.993655,BAY RIDGE PKWY/19 AV,['MTA NYCT_B4'],UNKNOWN,B4
300304,SE,MTA_300304,40.610635,0,-73.99149,BAY RIDGE PKWY/20 AV,['MTA NYCT_B4'],UNKNOWN,B4
300305,SE,MTA_300305,40.609334,0,-73.989308,BAY RIDGE PKWY/21 AV,['MTA NYCT_B4'],UNKNOWN,B4
300306,S,MTA_300306,40.607636,0,-73.987424,STILLWELL AV/BAY PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300307,S,MTA_300307,40.606167,0,-73.987168,STILLWELL AV/KINGS HWY,['MTA NYCT_B4'],UNKNOWN,B4
300308,S,MTA_300308,40.604646,0,-73.986877,STILLWELL AV/23 AV,['MTA NYCT_B4'],UNKNOWN,B4
300309,S,MTA_300309,40.602772,0,-73.986532,STILLWELL AV/80 ST,['MTA NYCT_B4'],UNKNOWN,B4
300310,S,MTA_300310,40.60071,0,-73.986132,STILLWELL AV/82 ST,['MTA NYCT_B4'],UNKNOWN,B4
300311,S,MTA_300311,40.599338,0,-73.985866,STILLWELL AV/25 AV,['MTA NYCT_B4'],UNKNOWN,B4
300319,S,MTA_300319,40.58764,0,-73.974415,SHELL RD/AVENUE Y,['MTA NYCT_B4'],UNKNOWN,B4
300320,E,MTA_300320,40.585738,0,-73.973945,AVENUE Z/SHELL RD,['MTA NYCT_B4'],UNKNOWN,B4
300322,E,MTA_300322,40.586228,0,-73.969541,AVENUE Z/WEST ST,['MTA NYCT_B4'],UNKNOWN,B4
300323,E,MTA_300323,40.586549,0,-73.966596,AVENUE Z/OCEAN PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300326,E,MTA_300326,40.580395,0,-73.966949,NEPTUNE AV/OCEAN PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300328,E,MTA_300328,40.581349,0,-73.962444,NEPTUNE AV/BRIGHTON 6 ST,['MTA NYCT_B4'],UNKNOWN,B4
300329,E,MTA_300329,40.581974,0,-73.959499,NEPTUNE AV/CONEY ISLAND AV,['MTA NYCT_B4'],UNKNOWN,B4
300339,N,MTA_300339,40.586611,0,-73.948857,OCEAN AV/VOORHIES AV,['MTA NYCT_B4'],UNKNOWN,B4
300350,S,MTA_300350,40.58644,0,-73.93159,KNAPP ST/HARKNESS AV,['MTA NYCT_B4'],UNKNOWN,B4
300356,W,MTA_300356,40.583934,0,-73.941083,EMMONS AV/E 28 ST,['MTA NYCT_B4'],UNKNOWN,B4
300357,W,MTA_300357,40.583795,0,-73.942948,EMMONS AV/E 26 ST,"['MTA NYCT_B4', 'MTABC_BM3']",UNKNOWN,B4
300358,W,MTA_300358,40.583818,0,-73.945198,EMMONS AV/DOOLEY ST,['MTA NYCT_B4'],UNKNOWN,B4
300361,W,MTA_300361,40.58853,0,-73.949817,AVENUE Z/OCEAN AV,"['MTA NYCT_B4', 'MTA NYCT_B36']",UNKNOWN,B4
300368,W,MTA_300368,40.583077,0,-73.95458,EMMONS AV/E 14 ST,"['MTA NYCT_B4', 'MTABC_BM3']",UNKNOWN,B4
300369,W,MTA_300369,40.582484,0,-73.957604,NEPTUNE AV/E 12 ST,['MTA NYCT_B4'],UNKNOWN,B4
300370,W,MTA_300370,40.581873,0,-73.960418,NEPTUNE AV/CONEY ISLAND AV,['MTA NYCT_B4'],UNKNOWN,B4
300372,W,MTA_300372,40.581281,0,-73.963246,NEPTUNE AV/BRIGHTON 6 ST,['MTA NYCT_B4'],UNKNOWN,B4
300373,W,MTA_300373,40.580928,0,-73.964947,NEPTUNE AV/BRIGHTON 4 ST,['MTA NYCT_B4'],UNKNOWN,B4
300374,W,MTA_300374,40.580502,0,-73.96715,NEPTUNE AV/OCEAN PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300377,W,MTA_300377,40.586618,0,-73.966815,AVENUE Z/OCEAN PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300378,W,MTA_300378,40.586331,0,-73.969315,AVENUE Z/WEST ST,['MTA NYCT_B4'],UNKNOWN,B4
300379,W,MTA_300379,40.586131,0,-73.971148,AVENUE Z/W 2 ST,['MTA NYCT_B4'],UNKNOWN,B4
300380,W,MTA_300380,40.585808,0,-73.974196,AVENUE Z/SHELL RD,['MTA NYCT_B4'],UNKNOWN,B4
300381,N,MTA_300381,40.588948,0,-73.974098,SHELL RD/BOUCK CT,['MTA NYCT_B4'],UNKNOWN,B4
300388,N,MTA_300388,40.600653,0,-73.985898,STILLWELL AV/AVENUE S,['MTA NYCT_B4'],UNKNOWN,B4
300389,N,MTA_300389,40.602964,0,-73.986333,STILLWELL AV/HIGHLAWN AV,['MTA NYCT_B4'],UNKNOWN,B4
300390,N,MTA_300390,40.60499,0,-73.986718,STILLWELL AV/QUENTIN RD,['MTA NYCT_B4'],UNKNOWN,B4
300391,N,MTA_300391,40.605876,0,-73.98688,STILLWELL AV/KINGS HWY,['MTA NYCT_B4'],UNKNOWN,B4
300393,NW,MTA_300393,40.608429,0,-73.987625,BAY RIDGE PKWY/BAY PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300394,NW,MTA_300394,40.609747,0,-73.989859,BAY RIDGE PKWY/21 AV,['MTA NYCT_B4'],UNKNOWN,B4
300395,NW,MTA_300395,40.611059,0,-73.992054,BAY RIDGE PKWY/20 AV,['MTA NYCT_B4'],UNKNOWN,B4
300396,NW,MTA_300396,40.612406,0,-73.99427,BAY RIDGE PKWY/19 AV,['MTA NYCT_B4'],UNKNOWN,B4
300397,NW,MTA_300397,40.613332,0,-73.995824,BAY RIDGE PKWY/18 AV,['MTA NYCT_B4'],UNKNOWN,B4
300398,NW,MTA_300398,40.615061,0,-73.998672,BAY RIDGE PKWY/17 AV,['MTA NYCT_B4'],UNKNOWN,B4
300399,NW,MTA_300399,40.61605,0,-74.000319,BAY RIDGE PKWY/NEW UTRECHT AV,['MTA NYCT_B4'],UNKNOWN,B4
300400,NW,MTA_300400,40.617884,0,-74.003335,BAY RIDGE PKWY/15 AV,['MTA NYCT_B4'],UNKNOWN,B4
300401,NW,MTA_300401,40.619186,0,-74.005498,BAY RIDGE PKWY/14 AV,['MTA NYCT_B4'],UNKNOWN,B4
300402,NW,MTA_300402,40.620249,0,-74.007285,BAY RIDGE PKWY/13 AV,['MTA NYCT_B4'],UNKNOWN,B4
300403,NW,MTA_300403,40.621574,0,-74.009499,BAY RIDGE PKWY/12 AV,['MTA NYCT_B4'],UNKNOWN,B4
300404,NW,MTA_300404,40.623164,0,-74.012115,BAY RIDGE PKWY/11 AV,['MTA NYCT_B4'],UNKNOWN,B4
300405,NW,MTA_300405,40.624474,0,-74.014292,BAY RIDGE PKWY/10 AV,['MTA NYCT_B4'],UNKNOWN,B4
300406,NW,MTA_300406,40.625722,0,-74.016365,BAY RIDGE PKWY/FORT HAMILTON PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300408,NW,MTA_300408,40.628223,0,-74.020518,BAY RIDGE PKWY/6 AV,['MTA NYCT_B4'],UNKNOWN,B4
300409,NW,MTA_300409,40.629463,0,-74.022455,BAY RIDGE PKWY/5 AV,['MTA NYCT_B4'],UNKNOWN,B4
300410,S,MTA_300410,40.630536,0,-74.025309,4 AV/BAY RIDGE PKWY,['MTA NYCT_B4'],UNKNOWN,B4
300411,S,MTA_300411,40.62957,0,-74.025708,4 AV/77 ST,['MTA NYCT_B4'],UNKNOWN,B4
300412,W,MTA_300412,40.628785,0,-74.026335,78 ST/4 AV,['MTA NYCT_B4'],UNKNOWN,B4
300413,W,MTA_300413,40.629297,0,-74.028504,78 ST/3 AV,['MTA NYCT_B4'],UNKNOWN,B4
300414,W,MTA_300414,40.630068,0,-74.031736,78 ST/RIDGE BLVD,['MTA NYCT_B4'],UNKNOWN,B4
300415,W,MTA_300415,40.630687,0,-74.034366,78 ST/COLONIAL RD,['MTA NYCT_B4'],UNKNOWN,B4
306268,N,MTA_306268,40.598292,0,-73.985441,STILLWELL AV/AVENUE T,['MTA NYCT_B4'],UNKNOWN,B4
306986,S,MTA_306986,40.585947,0,-73.94898,OCEAN AV/VOORHIES AV,['MTA NYCT_B4'],UNKNOWN,B4
307033,N,MTA_307033,40.584217,0,-73.94842,OCEAN AV/SHORE PKWY,['MTA NYCT_B4'],UNKNOWN,B4
307040,E,MTA_307040,40.584308,0,-73.948082,SHORE PKWY/OCEAN AV,['MTA NYCT_B4'],UNKNOWN,B4
307041,E,MTA_307041,40.584712,0,-73.943311,SHORE PKWY/BEDFORD AV,['MTA NYCT_B4'],UNKNOWN,B4
307042,E,MTA_307042,40.584996,0,-73.941046,SHORE PKWY/E 28 ST,['MTA NYCT_B4'],UNKNOWN,B4
307806,W,MTA_307806,40.586567,0,-73.933336,SHORE PKWY/BRAGG ST,"['MTA NYCT_B4', 'MTABC_BM3']",UNKNOWN,B4
308112,E,MTA_308112,40.588097,0,-73.931941,VOORHIES AV/KNAPP ST,['MTA NYCT_B4'],UNKNOWN,B4
308120,E,MTA_308120,40.585979,0,-73.971795,AVENUE Z/W 3 ST,['MTA NYCT_B4'],UNKNOWN,B4
308128,E,MTA_308128,40.583018,0,-73.954431,NEPTUNE AV/SHORE BLVD,['MTA NYCT_B4'],UNKNOWN,B4
308129,E,MTA_308129,40.582407,0,-73.957472,NEPTUNE AV/BRIGHTON 10 ST,['MTA NYCT_B4'],UNKNOWN,B4
308183,NW,MTA_308183,40.592441,0,-73.977976,86 ST/W 7 ST,"['MTA NYCT_B1', 'MTA NYCT_B4']",UNKNOWN,B4
901003,N,MTA_901003,40.631716,0,-74.036406,NARROWS AV/77 ST,['MTA NYCT_B4'],UNKNOWN,B4
901263,S,MTA_901263,40.586626,0,-73.931703,KNAPP ST/HARKNESS AV,['MTA NYCT_B4'],UNKNOWN,B4
200128,E,MTA_200128,40.596787,0,-74.070098,McCLEAN AV/SAND LN,['MTA NYCT_S53'],UNKNOWN,S53
200129,E,MTA_200129,40.59721,0,-74.068752,McCLEAN AV/MILLS AV,['MTA NYCT_S53'],UNKNOWN,S53
200131,E,MTA_200131,40.598525,0,-74.06481,McCLEAN AV/OCEAN AV,['MTA NYCT_S53'],UNKNOWN,S53
200200,SE,MTA_200200,40.600265,0,-74.064787,LILY POND AV/MAJOR AV,"['MTA NYCT_S51', 'MTA NYCT_S53']",UNKNOWN,S53
200201,W,MTA_200201,40.598841,0,-74.06422,McCLEAN AV/LILY POND AV,['MTA NYCT_S53'],UNKNOWN,S53
200202,NW,MTA_200202,40.61928,0,-74.10651,CLOVE RD/CLOVE LAKE PARK,['MTA NYCT_S53'],UNKNOWN,S53
200203,W,MTA_200203,40.597254,0,-74.069033,McCLEAN AV/MILLS AV,['MTA NYCT_S53'],UNKNOWN,S53
200694,NW,MTA_200694,40.597025,0,-74.070476,SAND LN/McCLEAN AV,"['MTA NYCT_S52', 'MTA NYCT_S53']",UNKNOWN,S53
200714,NW,MTA_200714,40.617898,0,-74.104703,CLOVE RD/BEVERLY AV,['MTA NYCT_S53'],UNKNOWN,S53
